__id,NUM_POSTE,NOM_USUEL,LAT,LON,ALTI,AAAAMMJJ,DHUMEC,QDHUMEC,PMERM,QPMERM,PMERMIN,QPMERMIN,INST,QINST,GLOT,QGLOT,DIFT,QDIFT,DIRT,QDIRT,INFRART,QINFRART,UV,QUV,UV_INDICEX,QUV_INDICEX,SIGMA,QSIGMA,UN,QUN,HUN,QHUN,UX,QUX,HUX,QHUX,UM,QUM,DHUMI40,QDHUMI40,DHUMI80,QDHUMI80,TSVM,QTSVM,ETPMON,QETPMON,ETPGRILLE,QETPGRILLE,ECOULEMENTM,QECOULEMENTM,HNEIGEF,QHNEIGEF,NEIGETOTX,QNEIGETOTX,NEIGETOT06,QNEIGETOT06,NEIG,QNEIG,BROU,QBROU,ORAG,QORAG,GRESIL,QGRESIL,GRELE,QGRELE,ROSEE,QROSEE,VERGLAS,QVERGLAS,SOLNEIGE,QSOLNEIGE,GELEE,QGELEE,FUMEE,QFUMEE,BRUME,QBRUME,ECLAIR,QECLAIR,NB300,QNB300,BA300,QBA300,TMERMIN,QTMERMIN,TMERMAX,QTMERMAX
446,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,9,,,,,7.6,9,,,1.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,9,,,,,7.8,9,,,1.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,9,,,,,8.2,9,,,1.2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,9,,,,,8.1,9,,,0.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,9,,,,,8.1,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9,,,,,7.4,9,,,1.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,,,,,7.2,9,,,1.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,9,,,,,7.5,9,,,1.2,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,7.4,9,,,1.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,9,,,,,6.7,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,9,,,,,6.5,9,,,1.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9,,,,,5.9,9,,,1.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,6.3,9,,,1.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9,,,,,3.6,9,,,1.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,9,,,,,5.4,9,,,2.1,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,9,,,,,4.7,9,,,2.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,9,,,,,6.8,9,,,1.5,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9,,,,,7.4,9,,,1.0,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,9,,,,,5.4,9,,,1.4,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9,,,,,4.6,9,,,1.6,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,9,,,,,4.1,9,,,1.8,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9,,,,,4.7,9,,,1.3,9,,,,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,9,,,,,4.2,9,,,0.8,9,,,,,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,3.6,9,,,0.6,9,,,,,11,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9,,,,,2.3,9,,,1.4,9,,,,,10,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,9,,,,,2.7,9,,,0.9,9,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9,,,,,2.1,9,,,1.5,9,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,9,,,,,1.7,9,,,2.1,9,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,9,,,,,3.3,9,,,1.6,9,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,3.7,9,,,0.9,9,,,,,5,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,9,,,,,5.4,9,,,0.3,9,,,,,18,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,3.5,9,,,0.3,9,,,,,36,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,9,,,,,3.9,9,,,0.5,9,,,,,40,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,,,,,2.3,9,,,0.5,9,,,,,43,1,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,9,,,,,1.5,9,,,1.5,9,,,,,41,1,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9,,,,,4.8,9,,,1.4,9,,,,,39,1,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,9,,,,,5.4,9,,,2.1,9,,,,,42,1,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,3.6,9,,,0.7,9,,,,,47,1,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,9,,,,,4.1,9,,,1.0,9,,,,,43,1,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,,,,,6.0,9,,,0.9,9,,,,,42,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,,,,,1.0,9,,,1.9,9,,,,,37,1,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,0.5,9,,,2.8,9,,,,,37,1,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,,,,,2.2,9,,,2.0,9,,,,,36,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9,,,,,5.5,9,,,1.2,9,,,,,42,1,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,9,,,,,3.4,9,,,0.4,9,,,,,44,1,44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9,,,,,1.6,9,,,0.7,9,,,,,43,1,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9,,,,,2.9,9,,,0.9,9,,,,,43,1,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,9,,,,,3.5,9,,,0.9,9,,,,,42,1,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,9,,,,,4.4,9,,,0.7,9,,,,,63,1,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,3.2,9,,,0.2,9,,,,,72,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,9,,,,,2.9,9,,,0.3,9,,,,,71,1,70,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,2.4,9,,,0.4,9,,,,,69,1,68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,,,,,2.2,9,,,0.6,9,,,,,67,1,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,9,,,,,1.6,9,,,0.8,9,,,,,66,1,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,2.8,9,,,0.7,9,,,,,65,1,65,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,3.8,9,,,0.3,9,,,,,84,1,79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,9,,,,,3.0,9,,,0.6,9,,,,,84,1,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,9,,,,,2.7,9,,,1.0,9,,,,,83,1,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,,,,,2.5,9,,,1.9,9,,,,,80,1,80,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,9,,,,,4.5,9,,,1.6,9,,,,,78,1,77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,4.9,9,,,0.6,9,,,,,105,1,74,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9,,,,,2.1,9,,,0.7,9,,,,,108,1,104,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,9,,,,,2.7,9,,,0.6,9,,,,,104,1,103,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,9,,,,,4.1,9,,,0.3,9,,,,,131,1,101,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,9,,,,,2.7,9,,,0.1,9,,,,,150,1,126,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9,,,,,2.7,9,,,0.7,9,,,,,152,1,147,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,9,,,,,3.4,9,,,0.7,9,,,,,148,1,145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,9,,,,,2.0,9,,,1.3,9,,,,,142,1,141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9,,,,,1.8,9,,,1.6,9,,,,,138,1,137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,9,,,,,2.1,9,,,1.7,9,,,,,135,1,134,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,,,,,2.3,9,,,1.8,9,,,,,134,1,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,9,,,,,2.2,9,,,1.6,9,,,,,132,1,132,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9,,,,,2.5,9,,,1.7,9,,,,,130,1,129,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,9,,,,,2.4,9,,,1.6,9,,,,,129,1,128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,9,,,,,3.1,9,,,1.0,9,,,,,141,1,128,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,9,,,,,1.6,9,,,0.7,9,,,,,152,1,152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,9,,,,,3.2,9,,,0.5,9,,,,,152,1,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,9,,,,,4.4,9,,,1.5,9,,,,,150,1,148,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,9,,,,,4.3,9,,,1.6,9,,,,,153,1,138,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,9,,,,,3.1,9,,,0.5,9,,,,,152,1,152,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,5.6,9,,,0.4,9,,,,,156,1,155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,9,,,,,4.8,9,,,0.4,9,,,,,178,1,157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,9,,,,,4.7,9,,,0.3,9,,,,,176,1,173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,9,,,,,3.1,9,,,0.4,9,,,,,174,1,172,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,,,,,1.1,9,,,0.8,9,,,,,171,1,171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9,,,,,0.8,9,,,1.5,9,,,,,169,1,168,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9,,,,,1.0,9,,,1.5,9,,,,,166,1,166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,9,,,,,2.0,9,,,1.5,9,,,,,165,1,164,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,9,,,,,2.2,9,,,1.2,9,,,,,163,1,163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,9,,,,,2.1,9,,,1.3,9,,,,,162,1,162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,9,,,,,2.3,9,,,1.9,9,,,,,161,1,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,9,,,,,2.9,9,,,1.4,9,,,,,160,1,159,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,9,,,,,3.2,9,,,0.8,9,,,,,159,1,158,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,9,,,,,3.3,9,,,1.1,9,,,,,157,1,157,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,9,,,,,5.4,9,,,0.7,9,,,,,166,1,160,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,9,,,,,3.6,9,,,1.0,9,,,,,178,1,170,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9,,,,,1.7,9,,,2.4,9,,,,,177,1,176,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,9,,,,,4.2,9,,,2.5,9,,,,,178,1,173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,38005402,AIGLETON-NIVOSE,45.231,6.038167,2240,2025-01-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,9,,,,,3.2,9,,,1.2,9,,,,,198,1,184,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
